user_id,user_id,user_id,user_id,skill_level
5032,5032,5032,5032,orta
5033,5033,5033,5033,orta
5034,5034,5034,5034,düşük
5035,5035,5035,5035,orta
5036,5036,5036,5036,orta
5037,5037,5037,5037,yüksek
5038,5038,5038,5038,orta
5039,5039,5039,5039,orta
5040,5040,5040,5040,orta
5041,5041,5041,5041,yüksek
5042,5042,5042,5042,düşük
5043,5043,5043,5043,orta
5044,5044,5044,5044,düşük
5045,5045,5045,5045,orta
5046,5046,5046,5046,orta
5047,5047,5047,5047,orta
5048,5048,5048,5048,yüksek
5049,5049,5049,5049,düşük
5050,5050,5050,5050,düşük
5051,5051,5051,5051,orta
5052,5052,5052,5052,orta
5053,5053,5053,5053,yüksek
5054,5054,5054,5054,düşük
5055,5055,5055,5055,düşük
5056,5056,5056,5056,orta
5057,5057,5057,5057,yüksek
5058,5058,5058,5058,yüksek
5059,5059,5059,5059,düşük
5060,5060,5060,5060,düşük
5061,5061,5061,5061,düşük
5062,5062,5062,5062,orta
5063,5063,5063,5063,yüksek
5064,5064,5064,5064,yüksek
5065,5065,5065,5065,orta
5066,5066,5066,5066,yüksek
5067,5067,5067,5067,orta
5068,5068,5068,5068,orta
5069,5069,5069,5069,orta
5070,5070,5070,5070,düşük
5071,5071,5071,5071,orta
5072,5072,5072,5072,düşük
5073,5073,5073,5073,yüksek
5074,5074,5074,5074,düşük
5075,5075,5075,5075,orta
5076,5076,5076,5076,düşük
5077,5077,5077,5077,yüksek
5078,5078,5078,5078,orta
5079,5079,5079,5079,orta
5080,5080,5080,5080,yüksek
5081,5081,5081,5081,orta
5082,5082,5082,5082,orta
5083,5083,5083,5083,yüksek
5084,5084,5084,5084,yüksek
5085,5085,5085,5085,yüksek
5086,5086,5086,5086,orta
5087,5087,5087,5087,orta
5088,5088,5088,5088,düşük
5089,5089,5089,5089,düşük
5090,5090,5090,5090,orta
5091,5091,5091,5091,düşük
5092,5092,5092,5092,düşük
5093,5093,5093,5093,orta
5094,5094,5094,5094,yüksek
5095,5095,5095,5095,orta
5096,5096,5096,5096,orta
5097,5097,5097,5097,orta
5098,5098,5098,5098,yüksek
5099,5099,5099,5099,orta
5100,5100,5100,5100,orta
5101,5101,5101,5101,düşük
5102,5102,5102,5102,orta
5103,5103,5103,5103,düşük
5104,5104,5104,5104,orta
5105,5105,5105,5105,orta
5106,5106,5106,5106,yüksek
5107,5107,5107,5107,yüksek
5108,5108,5108,5108,yüksek
5109,5109,5109,5109,düşük
5110,5110,5110,5110,düşük
5111,5111,5111,5111,yüksek
5112,5112,5112,5112,düşük
5113,5113,5113,5113,düşük
5114,5114,5114,5114,düşük
5115,5115,5115,5115,orta
5116,5116,5116,5116,yüksek
5117,5117,5117,5117,düşük
5118,5118,5118,5118,düşük
5119,5119,5119,5119,orta
5120,5120,5120,5120,düşük
5121,5121,5121,5121,orta
5122,5122,5122,5122,yüksek
5123,5123,5123,5123,yüksek
5124,5124,5124,5124,yüksek
5125,5125,5125,5125,düşük
5126,5126,5126,5126,düşük
5127,5127,5127,5127,orta
5128,5128,5128,5128,yüksek
5129,5129,5129,5129,yüksek
5130,5130,5130,5130,yüksek
5131,5131,5131,5131,yüksek
5132,5132,5132,5132,orta
5133,5133,5133,5133,orta
5134,5134,5134,5134,orta
5135,5135,5135,5135,orta
5136,5136,5136,5136,orta
5137,5137,5137,5137,orta
5138,5138,5138,5138,orta
5139,5139,5139,5139,düşük
5140,5140,5140,5140,orta
5141,5141,5141,5141,orta
5142,5142,5142,5142,orta
5143,5143,5143,5143,orta
5144,5144,5144,5144,yüksek
5145,5145,5145,5145,orta
5146,5146,5146,5146,yüksek
5147,5147,5147,5147,düşük
5148,5148,5148,5148,düşük
5149,5149,5149,5149,orta
5150,5150,5150,5150,yüksek
5151,5151,5151,5151,düşük
5152,5152,5152,5152,düşük
5153,5153,5153,5153,yüksek
5154,5154,5154,5154,orta
5155,5155,5155,5155,yüksek
5156,5156,5156,5156,orta
5157,5157,5157,5157,orta
5158,5158,5158,5158,orta
5159,5159,5159,5159,orta
5160,5160,5160,5160,orta
5161,5161,5161,5161,düşük
5162,5162,5162,5162,orta
5163,5163,5163,5163,düşük
5164,5164,5164,5164,orta
5165,5165,5165,5165,yüksek
5166,5166,5166,5166,düşük
5167,5167,5167,5167,düşük
5168,5168,5168,5168,orta
5169,5169,5169,5169,orta
5170,5170,5170,5170,orta
5171,5171,5171,5171,düşük
5172,5172,5172,5172,düşük
5173,5173,5173,5173,düşük
5174,5174,5174,5174,yüksek
5175,5175,5175,5175,yüksek
5176,5176,5176,5176,orta
5177,5177,5177,5177,yüksek
5178,5178,5178,5178,düşük
5179,5179,5179,5179,düşük
5180,5180,5180,5180,orta
5181,5181,5181,5181,orta
5182,5182,5182,5182,düşük
5183,5183,5183,5183,düşük
5184,5184,5184,5184,düşük
5185,5185,5185,5185,orta
5186,5186,5186,5186,orta
5187,5187,5187,5187,düşük
5188,5188,5188,5188,yüksek
5189,5189,5189,5189,yüksek
5190,5190,5190,5190,orta
5191,5191,5191,5191,yüksek
5192,5192,5192,5192,orta
5193,5193,5193,5193,orta
5194,5194,5194,5194,orta
5195,5195,5195,5195,orta
5196,5196,5196,5196,yüksek
5197,5197,5197,5197,orta
5198,5198,5198,5198,yüksek
5199,5199,5199,5199,orta
5200,5200,5200,5200,düşük
5201,5201,5201,5201,düşük
5202,5202,5202,5202,orta
5203,5203,5203,5203,orta
5204,5204,5204,5204,orta
5205,5205,5205,5205,düşük
5206,5206,5206,5206,orta
5207,5207,5207,5207,orta
5208,5208,5208,5208,düşük
5209,5209,5209,5209,yüksek
5210,5210,5210,5210,yüksek
5211,5211,5211,5211,yüksek
5212,5212,5212,5212,orta
5213,5213,5213,5213,orta
5214,5214,5214,5214,orta
5215,5215,5215,5215,yüksek
5216,5216,5216,5216,orta
5217,5217,5217,5217,düşük
5218,5218,5218,5218,orta
5219,5219,5219,5219,orta
5220,5220,5220,5220,düşük
5221,5221,5221,5221,düşük
5222,5222,5222,5222,orta
5223,5223,5223,5223,yüksek
5224,5224,5224,5224,yüksek
5225,5225,5225,5225,düşük
5226,5226,5226,5226,düşük
5227,5227,5227,5227,yüksek
5228,5228,5228,5228,orta
5229,5229,5229,5229,yüksek
5230,5230,5230,5230,orta
5231,5231,5231,5231,yüksek
5232,5232,5232,5232,orta
5233,5233,5233,5233,düşük
5234,5234,5234,5234,orta
5235,5235,5235,5235,yüksek
5236,5236,5236,5236,orta
5237,5237,5237,5237,orta
5238,5238,5238,5238,yüksek
5239,5239,5239,5239,orta
5240,5240,5240,5240,orta
5241,5241,5241,5241,yüksek
5242,5242,5242,5242,düşük
5243,5243,5243,5243,düşük
5244,5244,5244,5244,orta
5245,5245,5245,5245,düşük
5246,5246,5246,5246,düşük
5247,5247,5247,5247,orta
5248,5248,5248,5248,orta
5249,5249,5249,5249,orta
5250,5250,5250,5250,orta
5251,5251,5251,5251,orta
5252,5252,5252,5252,orta
5253,5253,5253,5253,yüksek
5254,5254,5254,5254,yüksek
5255,5255,5255,5255,düşük
5256,5256,5256,5256,düşük
5257,5257,5257,5257,düşük
5258,5258,5258,5258,orta
5259,5259,5259,5259,orta
5260,5260,5260,5260,yüksek
5261,5261,5261,5261,yüksek
5262,5262,5262,5262,orta
5263,5263,5263,5263,yüksek
5264,5264,5264,5264,orta
5265,5265,5265,5265,orta
5266,5266,5266,5266,orta
5267,5267,5267,5267,orta
5268,5268,5268,5268,orta
5269,5269,5269,5269,yüksek
5270,5270,5270,5270,yüksek
5271,5271,5271,5271,düşük
5272,5272,5272,5272,düşük
5273,5273,5273,5273,düşük
5274,5274,5274,5274,orta
5275,5275,5275,5275,yüksek
5276,5276,5276,5276,orta
5277,5277,5277,5277,orta
5278,5278,5278,5278,yüksek
5279,5279,5279,5279,düşük
5280,5280,5280,5280,yüksek
5281,5281,5281,5281,düşük
5282,5282,5282,5282,yüksek
5283,5283,5283,5283,yüksek
5284,5284,5284,5284,düşük
5285,5285,5285,5285,düşük
5286,5286,5286,5286,orta
5287,5287,5287,5287,orta
5288,5288,5288,5288,düşük
5289,5289,5289,5289,yüksek
5290,5290,5290,5290,orta
5291,5291,5291,5291,düşük
5292,5292,5292,5292,yüksek
5293,5293,5293,5293,düşük
5294,5294,5294,5294,orta
5295,5295,5295,5295,orta
5296,5296,5296,5296,orta
5297,5297,5297,5297,orta
5298,5298,5298,5298,orta
5299,5299,5299,5299,düşük
5300,5300,5300,5300,orta
5301,5301,5301,5301,orta
5302,5302,5302,5302,düşük
5303,5303,5303,5303,orta
5304,5304,5304,5304,yüksek
5305,5305,5305,5305,yüksek
5306,5306,5306,5306,orta
5307,5307,5307,5307,yüksek
5308,5308,5308,5308,düşük
5309,5309,5309,5309,düşük
5310,5310,5310,5310,yüksek
5311,5311,5311,5311,yüksek
5312,5312,5312,5312,yüksek
5313,5313,5313,5313,orta
5314,5314,5314,5314,orta
5315,5315,5315,5315,düşük
5316,5316,5316,5316,yüksek
5317,5317,5317,5317,düşük
5318,5318,5318,5318,orta
5319,5319,5319,5319,yüksek
5320,5320,5320,5320,orta
5321,5321,5321,5321,düşük
5322,5322,5322,5322,düşük
5323,5323,5323,5323,düşük
5324,5324,5324,5324,düşük
5325,5325,5325,5325,orta
5326,5326,5326,5326,düşük
5327,5327,5327,5327,yüksek
5328,5328,5328,5328,yüksek
5329,5329,5329,5329,düşük
5330,5330,5330,5330,orta
5331,5331,5331,5331,düşük
5332,5332,5332,5332,düşük
5333,5333,5333,5333,yüksek
5334,5334,5334,5334,düşük
5335,5335,5335,5335,düşük
5336,5336,5336,5336,yüksek
5337,5337,5337,5337,orta
5338,5338,5338,5338,düşük
5339,5339,5339,5339,orta
5340,5340,5340,5340,orta
5341,5341,5341,5341,düşük
5342,5342,5342,5342,yüksek
5343,5343,5343,5343,düşük
5344,5344,5344,5344,orta
5345,5345,5345,5345,düşük
5346,5346,5346,5346,orta
5347,5347,5347,5347,yüksek
5348,5348,5348,5348,orta
5349,5349,5349,5349,yüksek
5350,5350,5350,5350,düşük
5351,5351,5351,5351,orta
5352,5352,5352,5352,yüksek
5353,5353,5353,5353,yüksek
5354,5354,5354,5354,orta
5355,5355,5355,5355,orta
5356,5356,5356,5356,orta
5357,5357,5357,5357,yüksek
5358,5358,5358,5358,yüksek
5359,5359,5359,5359,orta
5360,5360,5360,5360,düşük
5361,5361,5361,5361,orta
5362,5362,5362,5362,düşük
5363,5363,5363,5363,orta
5364,5364,5364,5364,orta
5365,5365,5365,5365,yüksek
5366,5366,5366,5366,düşük
5367,5367,5367,5367,yüksek
5368,5368,5368,5368,düşük
5369,5369,5369,5369,yüksek
5370,5370,5370,5370,düşük
5371,5371,5371,5371,orta
5372,5372,5372,5372,orta
5373,5373,5373,5373,orta
5374,5374,5374,5374,yüksek
5375,5375,5375,5375,orta
5376,5376,5376,5376,orta
5377,5377,5377,5377,düşük
5378,5378,5378,5378,orta
5379,5379,5379,5379,düşük
5380,5380,5380,5380,düşük
5381,5381,5381,5381,orta
5382,5382,5382,5382,yüksek
5383,5383,5383,5383,yüksek
5384,5384,5384,5384,orta
5385,5385,5385,5385,orta
5386,5386,5386,5386,düşük
5387,5387,5387,5387,düşük
5388,5388,5388,5388,düşük
5389,5389,5389,5389,düşük
5390,5390,5390,5390,düşük
5391,5391,5391,5391,orta
5392,5392,5392,5392,orta
5393,5393,5393,5393,düşük
5394,5394,5394,5394,düşük
5395,5395,5395,5395,orta
5396,5396,5396,5396,orta
5397,5397,5397,5397,düşük
5398,5398,5398,5398,düşük
5399,5399,5399,5399,düşük
5400,5400,5400,5400,yüksek
5401,5401,5401,5401,yüksek
5402,5402,5402,5402,yüksek
5403,5403,5403,5403,orta
5404,5404,5404,5404,orta
5405,5405,5405,5405,yüksek
5406,5406,5406,5406,orta
5407,5407,5407,5407,orta
5408,5408,5408,5408,orta
5409,5409,5409,5409,düşük
5410,5410,5410,5410,düşük
5411,5411,5411,5411,yüksek
5412,5412,5412,5412,orta
5413,5413,5413,5413,orta
5414,5414,5414,5414,orta
5415,5415,5415,5415,düşük
5416,5416,5416,5416,düşük
5417,5417,5417,5417,orta
5418,5418,5418,5418,orta
5419,5419,5419,5419,düşük
5420,5420,5420,5420,orta
5421,5421,5421,5421,orta
5422,5422,5422,5422,orta
5423,5423,5423,5423,yüksek
5424,5424,5424,5424,orta
5425,5425,5425,5425,yüksek
5426,5426,5426,5426,yüksek
5427,5427,5427,5427,düşük
5428,5428,5428,5428,düşük
5429,5429,5429,5429,orta
5430,5430,5430,5430,orta
5431,5431,5431,5431,düşük
5432,5432,5432,5432,yüksek
5433,5433,5433,5433,düşük
5434,5434,5434,5434,orta
5435,5435,5435,5435,orta
5436,5436,5436,5436,düşük
5437,5437,5437,5437,düşük
5438,5438,5438,5438,yüksek
5439,5439,5439,5439,düşük
5440,5440,5440,5440,orta
5441,5441,5441,5441,yüksek
5442,5442,5442,5442,düşük
5443,5443,5443,5443,orta
5444,5444,5444,5444,düşük
5445,5445,5445,5445,orta
5446,5446,5446,5446,orta
5447,5447,5447,5447,düşük
5448,5448,5448,5448,orta
5449,5449,5449,5449,orta
5450,5450,5450,5450,düşük
5451,5451,5451,5451,düşük
5452,5452,5452,5452,orta
5453,5453,5453,5453,orta
5454,5454,5454,5454,düşük
5455,5455,5455,5455,yüksek
5456,5456,5456,5456,düşük
5457,5457,5457,5457,orta
5458,5458,5458,5458,düşük
5459,5459,5459,5459,düşük
5460,5460,5460,5460,orta
5461,5461,5461,5461,düşük
5462,5462,5462,5462,orta
5463,5463,5463,5463,düşük
5464,5464,5464,5464,orta
5465,5465,5465,5465,düşük
5466,5466,5466,5466,düşük
5467,5467,5467,5467,düşük
5468,5468,5468,5468,düşük
5469,5469,5469,5469,orta
5470,5470,5470,5470,düşük
5471,5471,5471,5471,yüksek
5472,5472,5472,5472,yüksek
5473,5473,5473,5473,düşük
5474,5474,5474,5474,yüksek
5475,5475,5475,5475,orta
5476,5476,5476,5476,orta
5477,5477,5477,5477,düşük
5478,5478,5478,5478,orta
5479,5479,5479,5479,orta
5480,5480,5480,5480,orta
5481,5481,5481,5481,orta
5482,5482,5482,5482,düşük
5483,5483,5483,5483,yüksek
5484,5484,5484,5484,yüksek
5485,5485,5485,5485,düşük
5486,5486,5486,5486,yüksek
5487,5487,5487,5487,yüksek
5488,5488,5488,5488,düşük
5489,5489,5489,5489,düşük
5490,5490,5490,5490,yüksek
5491,5491,5491,5491,düşük
5492,5492,5492,5492,orta
5493,5493,5493,5493,düşük
5494,5494,5494,5494,yüksek
5495,5495,5495,5495,yüksek
5496,5496,5496,5496,düşük
5497,5497,5497,5497,orta
5498,5498,5498,5498,orta
5499,5499,5499,5499,orta
5500,5500,5500,5500,orta
5501,5501,5501,5501,düşük
5502,5502,5502,5502,düşük
5503,5503,5503,5503,yüksek
5504,5504,5504,5504,düşük
5505,5505,5505,5505,düşük
5506,5506,5506,5506,düşük
5507,5507,5507,5507,yüksek
5508,5508,5508,5508,orta
5509,5509,5509,5509,yüksek
5510,5510,5510,5510,yüksek
5511,5511,5511,5511,orta
5512,5512,5512,5512,orta
5513,5513,5513,5513,orta
5514,5514,5514,5514,yüksek
5515,5515,5515,5515,düşük
5516,5516,5516,5516,orta
5517,5517,5517,5517,yüksek
5518,5518,5518,5518,düşük
5519,5519,5519,5519,orta
5520,5520,5520,5520,düşük
5521,5521,5521,5521,düşük
5522,5522,5522,5522,yüksek
5523,5523,5523,5523,orta
5524,5524,5524,5524,orta
5525,5525,5525,5525,orta
5526,5526,5526,5526,düşük
5527,5527,5527,5527,orta
5528,5528,5528,5528,yüksek
5529,5529,5529,5529,yüksek
5530,5530,5530,5530,düşük
5531,5531,5531,5531,orta
5532,5532,5532,5532,yüksek
5533,5533,5533,5533,düşük
5534,5534,5534,5534,orta
5535,5535,5535,5535,düşük
5536,5536,5536,5536,düşük
5537,5537,5537,5537,orta
5538,5538,5538,5538,orta
5539,5539,5539,5539,düşük
5540,5540,5540,5540,yüksek
5541,5541,5541,5541,düşük
5542,5542,5542,5542,yüksek
5543,5543,5543,5543,düşük
5544,5544,5544,5544,orta
5545,5545,5545,5545,yüksek
5546,5546,5546,5546,orta
5547,5547,5547,5547,orta
5548,5548,5548,5548,orta
5549,5549,5549,5549,düşük
5550,5550,5550,5550,düşük
5551,5551,5551,5551,düşük
5552,5552,5552,5552,orta
5553,5553,5553,5553,düşük
5554,5554,5554,5554,düşük
5555,5555,5555,5555,düşük
5556,5556,5556,5556,orta
5557,5557,5557,5557,orta
5558,5558,5558,5558,orta
5559,5559,5559,5559,yüksek
5560,5560,5560,5560,yüksek
5561,5561,5561,5561,orta
5562,5562,5562,5562,düşük
5563,5563,5563,5563,düşük
5564,5564,5564,5564,orta
5565,5565,5565,5565,orta
5566,5566,5566,5566,yüksek
5567,5567,5567,5567,orta
5568,5568,5568,5568,orta
5569,5569,5569,5569,orta
5570,5570,5570,5570,düşük
5571,5571,5571,5571,orta
5572,5572,5572,5572,orta
5573,5573,5573,5573,düşük
5574,5574,5574,5574,düşük
5575,5575,5575,5575,düşük
5576,5576,5576,5576,düşük
5577,5577,5577,5577,düşük
5578,5578,5578,5578,orta
5579,5579,5579,5579,yüksek
5580,5580,5580,5580,orta
5581,5581,5581,5581,düşük
5582,5582,5582,5582,orta
5583,5583,5583,5583,düşük
5584,5584,5584,5584,orta
5585,5585,5585,5585,düşük
5586,5586,5586,5586,orta
5587,5587,5587,5587,yüksek
5588,5588,5588,5588,orta
5589,5589,5589,5589,yüksek
5590,5590,5590,5590,orta
5591,5591,5591,5591,düşük
5592,5592,5592,5592,yüksek
5593,5593,5593,5593,yüksek
5594,5594,5594,5594,yüksek
5595,5595,5595,5595,yüksek
5596,5596,5596,5596,orta
5597,5597,5597,5597,orta
5598,5598,5598,5598,yüksek
5599,5599,5599,5599,düşük
5600,5600,5600,5600,düşük
5601,5601,5601,5601,orta
5602,5602,5602,5602,orta
5603,5603,5603,5603,orta
5604,5604,5604,5604,düşük
5605,5605,5605,5605,orta
5606,5606,5606,5606,orta
5607,5607,5607,5607,düşük
5608,5608,5608,5608,yüksek
5609,5609,5609,5609,yüksek
5610,5610,5610,5610,yüksek
5611,5611,5611,5611,düşük
5612,5612,5612,5612,düşük
5613,5613,5613,5613,düşük
5614,5614,5614,5614,düşük
5615,5615,5615,5615,orta
5616,5616,5616,5616,düşük
5617,5617,5617,5617,orta
5618,5618,5618,5618,düşük
5619,5619,5619,5619,yüksek
5620,5620,5620,5620,düşük
5621,5621,5621,5621,orta
5622,5622,5622,5622,yüksek
5623,5623,5623,5623,düşük
5624,5624,5624,5624,yüksek
5625,5625,5625,5625,yüksek
5626,5626,5626,5626,orta
5627,5627,5627,5627,orta
5628,5628,5628,5628,orta
5629,5629,5629,5629,yüksek
5630,5630,5630,5630,yüksek
5631,5631,5631,5631,yüksek
5632,5632,5632,5632,yüksek
5633,5633,5633,5633,yüksek
5634,5634,5634,5634,yüksek
5635,5635,5635,5635,orta
5636,5636,5636,5636,orta
5637,5637,5637,5637,yüksek
5638,5638,5638,5638,orta
5639,5639,5639,5639,düşük
5640,5640,5640,5640,orta
5641,5641,5641,5641,yüksek
5642,5642,5642,5642,yüksek
5643,5643,5643,5643,düşük
5644,5644,5644,5644,yüksek
5645,5645,5645,5645,düşük
5646,5646,5646,5646,orta
5647,5647,5647,5647,yüksek
5648,5648,5648,5648,orta
5649,5649,5649,5649,yüksek
5650,5650,5650,5650,düşük
5651,5651,5651,5651,yüksek
5652,5652,5652,5652,düşük
5653,5653,5653,5653,orta
5654,5654,5654,5654,yüksek
5655,5655,5655,5655,düşük
5656,5656,5656,5656,orta
5657,5657,5657,5657,düşük
5658,5658,5658,5658,düşük
5659,5659,5659,5659,orta
5660,5660,5660,5660,düşük
5661,5661,5661,5661,orta
5662,5662,5662,5662,yüksek
5663,5663,5663,5663,orta
5664,5664,5664,5664,orta
5665,5665,5665,5665,orta
5666,5666,5666,5666,düşük
5667,5667,5667,5667,orta
5668,5668,5668,5668,orta
5669,5669,5669,5669,düşük
5670,5670,5670,5670,orta
5671,5671,5671,5671,düşük
5672,5672,5672,5672,orta
5673,5673,5673,5673,düşük
5674,5674,5674,5674,düşük
5675,5675,5675,5675,düşük
5676,5676,5676,5676,yüksek
5677,5677,5677,5677,orta
5678,5678,5678,5678,düşük
5679,5679,5679,5679,düşük
5680,5680,5680,5680,orta
5681,5681,5681,5681,yüksek
5682,5682,5682,5682,yüksek
5683,5683,5683,5683,orta
5684,5684,5684,5684,düşük
5685,5685,5685,5685,orta
5686,5686,5686,5686,yüksek
5687,5687,5687,5687,orta
5688,5688,5688,5688,düşük
5689,5689,5689,5689,orta
5690,5690,5690,5690,düşük
5691,5691,5691,5691,yüksek
5692,5692,5692,5692,orta
5693,5693,5693,5693,orta
5694,5694,5694,5694,orta
5695,5695,5695,5695,yüksek
5696,5696,5696,5696,yüksek
5697,5697,5697,5697,yüksek
5698,5698,5698,5698,yüksek
5699,5699,5699,5699,orta
5700,5700,5700,5700,düşük
5701,5701,5701,5701,orta
5702,5702,5702,5702,yüksek
5703,5703,5703,5703,düşük
5704,5704,5704,5704,düşük
5705,5705,5705,5705,yüksek
5706,5706,5706,5706,düşük
5707,5707,5707,5707,orta
5708,5708,5708,5708,yüksek
5709,5709,5709,5709,yüksek
5710,5710,5710,5710,orta
5711,5711,5711,5711,orta
5712,5712,5712,5712,düşük
5713,5713,5713,5713,düşük
5714,5714,5714,5714,orta
5715,5715,5715,5715,düşük
5716,5716,5716,5716,düşük
5717,5717,5717,5717,orta
5718,5718,5718,5718,düşük
5719,5719,5719,5719,orta
5720,5720,5720,5720,orta
5721,5721,5721,5721,düşük
5722,5722,5722,5722,düşük
5723,5723,5723,5723,düşük
5724,5724,5724,5724,orta
5725,5725,5725,5725,orta
5726,5726,5726,5726,düşük
5727,5727,5727,5727,düşük
5728,5728,5728,5728,yüksek
5729,5729,5729,5729,orta
5730,5730,5730,5730,orta
5731,5731,5731,5731,düşük
5732,5732,5732,5732,düşük
5733,5733,5733,5733,orta
5734,5734,5734,5734,düşük
5735,5735,5735,5735,orta
5736,5736,5736,5736,orta
5737,5737,5737,5737,orta
5738,5738,5738,5738,orta
5739,5739,5739,5739,düşük
5740,5740,5740,5740,orta
5741,5741,5741,5741,orta
5742,5742,5742,5742,yüksek
5743,5743,5743,5743,düşük
5744,5744,5744,5744,orta
5745,5745,5745,5745,orta
5746,5746,5746,5746,düşük
5747,5747,5747,5747,orta
5748,5748,5748,5748,yüksek
5749,5749,5749,5749,düşük
5750,5750,5750,5750,düşük
5751,5751,5751,5751,orta
5752,5752,5752,5752,yüksek
5753,5753,5753,5753,orta
5754,5754,5754,5754,düşük
5755,5755,5755,5755,yüksek
5756,5756,5756,5756,yüksek
5757,5757,5757,5757,orta
5758,5758,5758,5758,düşük
5759,5759,5759,5759,orta
5760,5760,5760,5760,orta
5761,5761,5761,5761,düşük
5762,5762,5762,5762,orta
5763,5763,5763,5763,orta
5764,5764,5764,5764,orta
5765,5765,5765,5765,orta
5766,5766,5766,5766,düşük
5767,5767,5767,5767,orta
5768,5768,5768,5768,düşük
5769,5769,5769,5769,orta
5770,5770,5770,5770,orta
5771,5771,5771,5771,düşük
5772,5772,5772,5772,yüksek
5773,5773,5773,5773,orta
5774,5774,5774,5774,düşük
5775,5775,5775,5775,düşük
5776,5776,5776,5776,düşük
5777,5777,5777,5777,orta
5778,5778,5778,5778,düşük
5779,5779,5779,5779,düşük
5780,5780,5780,5780,yüksek
5781,5781,5781,5781,düşük
5782,5782,5782,5782,yüksek
5783,5783,5783,5783,düşük
5784,5784,5784,5784,düşük
5785,5785,5785,5785,orta
5786,5786,5786,5786,orta
5787,5787,5787,5787,yüksek
5788,5788,5788,5788,düşük
5789,5789,5789,5789,yüksek
5790,5790,5790,5790,düşük
5791,5791,5791,5791,orta
5792,5792,5792,5792,düşük
5793,5793,5793,5793,orta
5794,5794,5794,5794,düşük
5795,5795,5795,5795,orta
5796,5796,5796,5796,orta
5797,5797,5797,5797,düşük
5798,5798,5798,5798,orta
5799,5799,5799,5799,düşük
5800,5800,5800,5800,yüksek
5801,5801,5801,5801,orta
5802,5802,5802,5802,orta
5803,5803,5803,5803,orta
5804,5804,5804,5804,orta
5805,5805,5805,5805,orta
5806,5806,5806,5806,düşük
5807,5807,5807,5807,yüksek
5808,5808,5808,5808,düşük
5809,5809,5809,5809,yüksek
5810,5810,5810,5810,düşük
5811,5811,5811,5811,düşük
5812,5812,5812,5812,düşük
5813,5813,5813,5813,düşük
5814,5814,5814,5814,düşük
5815,5815,5815,5815,düşük
5816,5816,5816,5816,düşük
5817,5817,5817,5817,orta
5818,5818,5818,5818,yüksek
5819,5819,5819,5819,orta
5820,5820,5820,5820,orta
5821,5821,5821,5821,yüksek
5822,5822,5822,5822,orta
5823,5823,5823,5823,orta
5824,5824,5824,5824,düşük
5825,5825,5825,5825,düşük
5826,5826,5826,5826,yüksek
5827,5827,5827,5827,yüksek
5828,5828,5828,5828,yüksek
5829,5829,5829,5829,orta
5830,5830,5830,5830,orta
5831,5831,5831,5831,orta
5832,5832,5832,5832,orta
5833,5833,5833,5833,yüksek
5834,5834,5834,5834,yüksek
5835,5835,5835,5835,yüksek
5836,5836,5836,5836,yüksek
5837,5837,5837,5837,düşük
5838,5838,5838,5838,yüksek
5839,5839,5839,5839,düşük
5840,5840,5840,5840,orta
5841,5841,5841,5841,yüksek
5842,5842,5842,5842,orta
5843,5843,5843,5843,orta
5844,5844,5844,5844,yüksek
5845,5845,5845,5845,yüksek
5846,5846,5846,5846,düşük
5847,5847,5847,5847,orta
5848,5848,5848,5848,düşük
5849,5849,5849,5849,düşük
5850,5850,5850,5850,yüksek
5851,5851,5851,5851,yüksek
5852,5852,5852,5852,düşük
5853,5853,5853,5853,düşük
5854,5854,5854,5854,orta
5855,5855,5855,5855,orta
5856,5856,5856,5856,orta
5857,5857,5857,5857,yüksek
5858,5858,5858,5858,yüksek
5859,5859,5859,5859,düşük
5860,5860,5860,5860,düşük
5861,5861,5861,5861,yüksek
5862,5862,5862,5862,düşük
5863,5863,5863,5863,orta
5864,5864,5864,5864,yüksek
5865,5865,5865,5865,orta
5866,5866,5866,5866,düşük
5867,5867,5867,5867,orta
5868,5868,5868,5868,orta
5869,5869,5869,5869,orta
5870,5870,5870,5870,düşük
5871,5871,5871,5871,düşük
5872,5872,5872,5872,yüksek
5873,5873,5873,5873,düşük
5874,5874,5874,5874,düşük
5875,5875,5875,5875,düşük
5876,5876,5876,5876,düşük
5877,5877,5877,5877,yüksek
5878,5878,5878,5878,düşük
5879,5879,5879,5879,orta
5880,5880,5880,5880,orta
5881,5881,5881,5881,düşük
5882,5882,5882,5882,orta
5883,5883,5883,5883,yüksek
5884,5884,5884,5884,yüksek
5885,5885,5885,5885,yüksek
5886,5886,5886,5886,düşük
5887,5887,5887,5887,orta
5888,5888,5888,5888,yüksek
5889,5889,5889,5889,düşük
5890,5890,5890,5890,düşük
5891,5891,5891,5891,orta
5892,5892,5892,5892,düşük
5893,5893,5893,5893,orta
5894,5894,5894,5894,yüksek
5895,5895,5895,5895,yüksek
5896,5896,5896,5896,orta
5897,5897,5897,5897,düşük
5898,5898,5898,5898,yüksek
5899,5899,5899,5899,yüksek
5900,5900,5900,5900,orta
5901,5901,5901,5901,düşük
5902,5902,5902,5902,yüksek
5903,5903,5903,5903,düşük
5904,5904,5904,5904,orta
5905,5905,5905,5905,orta
5906,5906,5906,5906,orta
5907,5907,5907,5907,yüksek
5908,5908,5908,5908,orta
5909,5909,5909,5909,yüksek
5910,5910,5910,5910,düşük
5911,5911,5911,5911,yüksek
5912,5912,5912,5912,düşük
5913,5913,5913,5913,düşük
